NO2 AQI,O3 AQI,SO2 AQI,CO AQI,AQI,FIPS,COUNTY,State_y
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48161,Freestone,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48163,Frio,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48165,Gaines,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48167,Galveston,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48169,Garza,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48171,Gillespie,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48173,Glasscock,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48175,Goliad,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48177,Gonzales,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48179,Gray,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48181,Grayson,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48183,Gregg,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48185,Grimes,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48187,Guadalupe,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48189,Hale,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48191,Hall,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48193,Hamilton,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48195,Hansford,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48197,Hardeman,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48199,Hardin,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48203,Harrison,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48205,Hartley,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48207,Haskell,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48209,Hays,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48211,Hemphill,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48213,Henderson,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48215,Hidalgo,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48217,Hill,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48219,Hockley,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48221,Hood,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48223,Hopkins,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48225,Houston,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48227,Howard,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48229,Hudspeth,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48231,Hunt,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48233,Hutchinson,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48235,Irion,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48237,Jack,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48239,Jackson,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48241,Jasper,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48243,Jeff Davis,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48245,Jefferson,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48247,Jim Hogg,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48249,Jim Wells,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48251,Johnson,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48253,Jones,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48255,Karnes,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48257,Kaufman,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48259,Kendall,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48261,Kenedy,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48263,Kent,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48265,Kerr,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48267,Kimble,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48269,King,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48271,Kinney,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48273,Kleberg,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48275,Knox,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48277,Lamar,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48279,Lamb,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48281,Lampasas,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48283,La Salle,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48285,Lavaca,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48287,Lee,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48289,Leon,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48291,Liberty,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48293,Limestone,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48295,Lipscomb,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48297,Live Oak,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48299,Llano,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48301,Loving,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48303,Lubbock,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48305,Lynn,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48307,McCulloch,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48311,McMullen,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48313,Madison,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48315,Marion,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48317,Martin,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48319,Mason,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48321,Matagorda,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48323,Maverick,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48327,Menard,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48329,Midland,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48331,Milam,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48333,Mills,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48335,Mitchell,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48337,Montague,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48339,Montgomery,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48341,Moore,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48343,Morris,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48345,Motley,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48347,Nacogdoches,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48349,Navarro,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48351,Newton,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48353,Nolan,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48355,Nueces,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48357,Ochiltree,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48359,Oldham,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48361,Orange,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48363,Palo Pinto,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48365,Panola,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48367,Parker,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48369,Parmer,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48371,Pecos,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48373,Polk,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48375,Potter,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48377,Presidio,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48379,Rains,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48381,Randall,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48383,Reagan,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48385,Real,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48387,Red River,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48389,Reeves,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48391,Refugio,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48393,Roberts,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48395,Robertson,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48397,Rockwall,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48399,Runnels,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48401,Rusk,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48403,Sabine,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48405,San Augustine,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48407,San Jacinto,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48409,San Patricio,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48411,San Saba,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48413,Schleicher,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48415,Scurry,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48417,Shackelford,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48419,Shelby,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48421,Sherman,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48423,Smith,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48425,Somervell,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48427,Starr,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48429,Stephens,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48431,Sterling,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48433,Stonewall,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48435,Sutton,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48437,Swisher,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48439,Tarrant,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48441,Taylor,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48443,Terrell,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48445,Terry,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48447,Throckmorton,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48449,Titus,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48451,Tom Green,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48453,Travis,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48455,Trinity,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48457,Tyler,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48459,Upshur,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48461,Upton,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48463,Uvalde,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48465,Val Verde,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48467,Van Zandt,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48469,Victoria,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48471,Walker,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48473,Waller,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48475,Ward,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48477,Washington,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48479,Webb,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48481,Wharton,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48483,Wheeler,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48485,Wichita,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48487,Wilbarger,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48489,Willacy,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48491,Williamson,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48493,Wilson,TX
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,48495,Winkler,TX
